trip_id,id,type,busStop,lane,pos,parking,started,ended,delay,arrivalDelay,initialPersons,loadedPersons,unloadedPersons,initialContainers,loadedContainers,unloadedContainers,vid,start_time,gtfs_start_time,gtfs_end_time,first_stop_id,last_stop_id,route_id,block_id,block_name,start_diff
205339020,144,Gillig_102,400,173777776#0_0,187.23,0,62626.0,62641.00,0.00,-14.00,1,0,0,0,0,0,144,20220111 17:23,62640,63240,400,413,14,1402,1401,14.0
205774020,120,Gillig_103,509,862393022#0_0,101.17,0,62729.0,62732.00,4831.00,4829.00,13,3,2,0,0,0,120,20220111 16:11,57900,60000,509,1555,16,7902,953,4829.0
205745020,152,Gillig_101,145,-861020835#3_0,130.90,0,62884.0,62885.00,4684.00,4684.00,0,0,0,0,0,0,152,20220111 16:10,58200,60300,145,1423,16,8002,954,4684.0
206323020,112,Gillig_103,1878,785729520#20_0,1.94,0,62960.0,62961.00,9860.00,9860.00,25,1,0,0,0,0,112,20220111 14:40,53100,57900,1878,690,4,5402,407,9860.0
205939020,137,Gillig_102,756,19511224#1_0,331.01,0,62975.0,62976.00,275.00,275.00,2,0,0,0,0,0,137,20220111 17:27,62700,64500,756,690,21,6202,457,275.0
205313020,143,Gillig_102,400,173777776#0_0,187.21,0,63047.0,63061.00,0.00,-13.00,2,0,0,0,0,0,143,20220111 17:30,63060,63660,400,413,14,1502,1402,13.0
206123020,127,Gillig_103,2092,-19509210_0,249.72,0,63061.0,63062.00,1.00,1.00,0,1,0,0,0,0,127,20220111 17:30,63060,66000,2092,1925,3,4502,351,1.0
204895020,126,Gillig_103,1351,862527355#0_0,129.32,0,63110.0,63111.00,110.00,110.00,28,1,0,0,0,0,126,20220111 17:30,63000,64800,1351,95,1,3002,156,110.0
205468020,144,Gillig_102,413,394075884#0_0,100.13,0,63258.0,63260.00,19.00,18.00,0,4,0,0,0,0,144,20220111 17:33,63240,63840,413,400,14,1402,1401,18.0
206319020,111,Gillig_103,1883,785729520#20_0,1.95,0,63565.0,63567.00,866.00,865.00,17,3,0,0,0,0,111,20220111 17:20,62700,66600,1883,1351,4,6302,458,865.0
205419020,143,Gillig_102,413,394075884#0_0,100.15,0,63678.0,63679.00,18.00,18.00,2,2,0,0,0,0,143,20220111 17:42,63660,64260,413,400,14,1502,1402,18.0
204934020,506,Gillig_105,95,-861011637#0_0,92.75,0,63697.0,63699.00,3998.00,3997.00,27,0,3,0,0,0,506,20220111 16:35,59700,61800,95,145,1,5702,452,3997.0
205751020,146,Gillig_107,145,-861020835#3_0,130.93,0,63715.0,63716.00,7015.00,7015.00,18,0,0,0,0,0,146,20220111 17:59,64800,66600,145,1423,16,2602,153,1085.0
206134020,129,Gillig_103,1925,861288897#0_0,75.91,0,63754.0,63755.00,2254.00,2254.00,30,0,0,0,0,0,129,20220111 17:45,61500,65100,1925,690,3,4702,353,2254.0
205066020,504,Gillig_105,145,-861020835#3_0,130.93,0,63770.0,63771.00,5570.00,5570.00,32,0,0,0,0,0,504,20220111 18:17,66000,67800,145,217,10A,1102,108,2230.0
205338020,144,Gillig_102,400,173777776#0_0,187.24,0,63833.0,63841.00,0.00,-7.00,3,0,1,0,0,0,144,20220111 17:40,63840,64440,400,413,14,1402,1401,7.0
205772020,501,Gillig_106,509,862393022#0_0,101.14,0,63930.0,63931.00,30.00,30.00,35,0,0,0,0,0,501,20220111 17:44,63900,66000,509,1555,16,7802,952,30.0
205254020,135,Gillig_102,1710,9520016_0,78.23,0,64012.0,64013.00,14512.00,14512.00,10,0,0,0,0,0,135,20220111 17:52,63900,66300,1710,690,13,1302,1351,112.0
205312020,143,Gillig_102,400,173777776#0_0,187.23,0,64247.0,64261.00,0.00,-13.00,3,0,1,0,0,0,143,20220111 17:48,64260,64860,400,413,14,1502,1402,13.0
205159020,154,Gillig_101,145,-861020835#3_0,130.94,0,64365.0,64367.00,1366.00,1365.00,14,3,0,0,0,0,154,20220111 17:40,63000,64800,145,288,10G,2802,155,1365.0
205467020,144,Gillig_102,413,394075887#0_0,242.54,0,64411.0,64441.00,0.00,-29.00,13,0,0,0,0,0,144,20220111 17:54,64440,65040,413,400,14,1402,1401,29.0
206352020,145,Gillig_107,1883,785729520#20_0,1.95,0,64586.0,64587.00,3086.00,3086.00,35,0,0,0,0,0,145,20220111 17:00,61500,65100,1883,1351,4,5802,453,3086.0
205753020,752,Gillig_108,2086,862393022#0_0,101.16,0,64589.0,64590.00,2489.00,2489.00,20,0,0,0,0,0,752,20220111 17:16,62100,65100,2086,354,16,8102,955,2489.0
205773020,152,Gillig_101,509,862393022#0_0,101.17,0,64731.0,64732.00,4431.00,4431.00,0,0,0,0,0,0,152,20220111 16:47,60300,62400,509,1555,16,8002,954,4431.0
205769020,152,Gillig_101,509,862393022#0_0,101.17,0,64731.0,64732.00,4431.00,4431.00,0,0,0,0,0,0,152,20220111 19:03,68400,70200,509,1555,16,8002,954,3669.0
204930020,126,Gillig_103,95,861011637#0_0,92.77,0,64818.0,64819.00,18.00,18.00,34,0,0,0,0,0,126,20220111 18:01,64800,66600,95,145,1,3002,156,18.0
205418020,143,Gillig_102,413,394075884#0_0,100.15,0,64880.0,64884.00,23.00,20.00,3,4,3,0,0,0,143,20220111 18:06,64860,65460,413,400,14,1502,1402,20.0
206030020,134,Gillig_103,12,862116439#0_0,128.60,0,64957.0,64959.00,3758.00,3757.00,26,2,2,0,0,0,134,20220111 17:52,64200,65700,12,779,28,3502,2802,757.0
205337020,144,Gillig_102,400,173777776#0_0,187.24,0,65028.0,65041.00,0.00,-12.00,5,0,2,0,0,0,144,20220111 17:59,65040,65640,400,413,14,1402,1401,12.0
205180020,146,Gillig_107,217,51067064#14_0,119.02,0,65059.0,65061.00,6560.00,6559.00,25,4,0,0,0,0,146,20220111 16:10,58500,60600,217,1351,10G,2602,153,6559.0
206322020,113,Gillig_103,1878,175816935#17_0,1077.63,0,65192.0,65193.00,1292.00,1292.00,17,0,0,0,0,0,113,20220111 17:47,63900,68400,1878,690,4,6502,460,1292.0
205311020,143,Gillig_102,400,173777776#0_0,187.24,0,65447.0,65461.00,0.00,-13.00,2,0,0,0,0,0,143,20220111 18:13,65460,66060,400,413,14,1502,1402,13.0
205466020,144,Gillig_102,413,394075884#0_0,100.16,0,65658.0,65660.00,19.00,18.00,0,3,0,0,0,0,144,20220111 18:12,65640,66240,413,400,14,1402,1401,18.0
206764020,501,Gillig_106,1555,862070076#0_0,133.24,0,65857.0,66001.00,0.00,-143.00,35,0,0,0,0,0,501,20220111 16:05,58200,60000,1555,1710,9,7802,952,7657.0
206031020,134,Gillig_103,779,45468247#2_0,423.04,0,65897.0,65898.00,3197.00,3197.00,4,0,0,0,0,0,134,20220111 18:11,65700,68100,779,690,28,3502,2802,197.0
206761020,501,Gillig_106,1555,862070076#1_0,129.26,0,66021.0,66022.00,21.00,21.00,35,0,0,0,0,0,501,20220111 18:16,66000,67800,1555,1710,9,7802,952,21.0
205417020,143,Gillig_102,413,394075884#0_0,100.15,0,66080.0,66081.00,20.00,20.00,4,1,0,0,0,0,143,20220111 18:21,66060,66660,413,400,14,1502,1402,20.0
205336020,144,Gillig_102,400,173777776#0_0,187.21,0,66226.0,66241.00,0.00,-14.00,2,0,1,0,0,0,144,20220111 18:22,66240,66840,400,413,14,1402,1401,14.0
205082020,154,Gillig_101,288,-862060574#0_0,122.09,0,66267.0,66268.00,1467.00,1467.00,12,2,0,0,0,0,154,20220111 18:02,64800,66600,288,1351,10A,2802,155,1467.0
205154020,123,Gillig_103,2235,-861308193#6_0,10.68,0,66533.0,66534.00,3533.00,3533.00,35,0,0,0,0,0,123,20220111 17:52,63000,66000,2235,1351,10C,2402,1519,3533.0
205155020,123,Gillig_103,2235,-861308193#6_0,10.68,0,66533.0,66534.00,3533.00,3533.00,35,0,0,0,0,0,123,20220111 19:07,68700,72900,2235,2231,10C,2402,1519,2167.0
205158020,126,Gillig_103,145,-862070077#1_0,215.71,0,66635.0,66638.00,37.00,35.00,35,3,3,0,0,0,126,20220111 18:37,66600,68400,145,288,10G,3002,156,35.0
205310020,143,Gillig_102,400,173777776#0_0,187.25,0,66646.0,66661.00,0.00,-14.00,4,0,0,0,0,0,143,20220111 18:29,66660,67260,400,413,14,1502,1402,14.0
205178020,506,Gillig_105,217,51067064#14_0,119.02,0,66688.0,66691.00,3090.00,3088.00,25,4,1,0,0,0,506,20220111 17:35,63600,65400,217,1351,10G,5702,452,3088.0
206784020,120,Gillig_103,1710,9520016_0,78.23,0,66720.0,66721.00,4920.00,4920.00,11,0,0,0,0,0,120,20220111 17:13,61800,63600,1710,145,9,7902,953,4920.0
205465020,144,Gillig_102,413,394075884#0_0,100.15,0,66858.0,66860.00,19.00,18.00,1,2,1,0,0,0,144,20220111 18:35,66840,67440,413,400,14,1402,1401,18.0
206124020,112,Gillig_103,2092,-19509210_0,249.71,0,67032.0,67034.00,6973.00,6972.00,25,3,0,0,0,0,112,20220111 16:35,60060,63600,2092,1925,3,4602,352,6972.0
206276020,111,Gillig_103,1351,861011659_0,111.31,0,67107.0,67108.00,507.00,507.00,35,0,0,0,0,0,111,20220111 18:25,66600,70200,1351,1876,4,6302,458,507.0
205416020,143,Gillig_102,413,394075884#0_0,100.16,0,67280.0,67281.00,20.00,20.00,1,1,1,0,0,0,143,20220111 18:42,67260,67860,413,400,14,1502,1402,20.0
204893020,154,Gillig_101,1351,862527355#0_0,129.33,0,67385.0,67386.00,785.00,785.00,25,0,0,0,0,0,154,20220111 18:25,66600,68400,1351,95,1,2802,155,785.0
205335020,144,Gillig_102,400,173777776#0_0,187.24,0,67435.0,67441.00,0.00,-5.00,2,0,0,0,0,0,144,20220111 18:41,67440,68040,400,413,14,1402,1401,5.0
206273020,145,Gillig_107,1351,862527355#0_0,129.31,0,67732.0,67733.00,2632.00,2632.00,35,0,0,0,0,0,145,20220111 18:15,65100,68700,1351,1876,4,5802,453,2632.0
206782020,501,Gillig_106,1710,9520016_0,78.22,0,67823.0,67824.00,23.00,23.00,35,0,0,0,0,0,501,20220111 18:50,67800,70200,1710,145,9,7802,952,23.0
205309020,143,Gillig_102,400,173777776#0_0,187.25,0,67848.0,67861.00,0.00,-12.00,1,0,0,0,0,0,143,20220111 18:48,67860,68460,400,413,14,1502,1402,12.0
205910020,112,Gillig_103,166,862116439#0_0,128.62,0,67970.0,67971.00,7343.00,7343.00,34,1,0,0,0,0,112,20220111 18:22,66000,66900,166,756,21,4602,352,1970.0
205464020,144,Gillig_102,413,394075884#0_0,100.14,0,68059.0,68060.00,19.00,19.00,1,2,0,0,0,0,144,20220111 18:53,68040,68640,413,400,14,1402,1401,19.0
206305020,119,Gillig_103,1351,862527355#0_0,129.31,0,68209.0,68210.00,7009.00,7009.00,35,0,0,0,0,0,119,20220111 19:17,68400,72000,1351,1876,4,6002,455,191.0
204894020,506,Gillig_105,1351,861011659_0,111.29,0,68348.0,68359.00,2958.00,2948.00,31,11,11,0,0,0,506,20220111 18:10,65400,67200,1351,95,1,5702,452,2948.0
205081020,126,Gillig_103,288,-862060574#0_0,122.12,0,68444.0,68445.00,44.00,44.00,35,0,0,0,0,0,126,20220111 19:01,68400,70200,288,1351,10A,3002,156,44.0
205415020,143,Gillig_102,413,394075884#0_0,100.16,0,68480.0,68482.00,21.00,20.00,1,3,1,0,0,0,143,20220111 19:01,68460,69060,413,400,14,1502,1402,20.0
205909020,127,Gillig_103,166,-862116439#2_0,128.71,0,68602.0,68604.00,203.00,202.00,6,4,0,0,0,0,127,20220111 19:04,68400,69300,166,756,21,4502,351,202.0
204928020,154,Gillig_101,95,-861011637#0_0,92.76,0,68612.0,68613.00,212.00,212.00,27,0,2,0,0,0,154,20220111 19:00,68400,70200,95,145,1,2802,155,212.0
205334020,144,Gillig_102,400,173777776#0_0,187.24,0,68626.0,68641.00,0.00,-14.00,1,1,0,0,0,0,144,20220111 19:00,68640,69240,400,413,14,1402,1401,14.0
205308020,143,Gillig_102,400,173777776#0_0,187.20,0,69047.0,69061.00,0.00,-13.00,2,0,1,0,0,0,143,20220111 19:07,69060,69660,400,413,14,1502,1402,13.0
205463020,144,Gillig_102,413,394075884#0_0,100.13,0,69259.0,69262.00,21.00,19.00,3,2,3,0,0,0,144,20220111 19:15,69240,69840,413,400,14,1402,1401,19.0
205931020,127,Gillig_103,756,19511224#1_0,331.00,0,69551.0,69552.00,251.00,251.00,2,0,0,0,0,0,127,20220111 19:21,69300,71100,756,690,21,4502,351,251.0
204929020,506,Gillig_105,95,-861011637#0_0,92.75,0,69634.0,69635.00,2434.00,2434.00,15,0,1,0,0,0,506,20220111 18:39,67200,69000,95,145,1,5702,452,2434.0
205414020,143,Gillig_102,413,394075884#0_0,100.16,0,69679.0,69683.00,22.00,19.00,3,5,3,0,0,0,143,20220111 19:21,69660,70260,413,400,14,1502,1402,19.0
205333020,144,Gillig_102,400,173777776#0_0,187.23,0,69826.0,69841.00,0.00,-14.00,4,0,0,0,0,0,144,20220111 19:21,69840,70440,400,413,14,1402,1401,14.0
206135020,112,Gillig_103,1925,861288897#0_0,75.89,0,70080.0,70081.00,6480.00,6480.00,25,0,0,0,0,0,112,20220111 17:43,63600,66000,1925,1555,3,4602,352,6480.0
204892020,126,Gillig_103,1351,861011659_0,111.30,0,70180.0,70201.00,0.00,-20.00,35,1,1,0,0,0,126,20220111 19:25,70200,72000,1351,95,1,3002,156,20.0
205742020,152,Gillig_101,145,-861020835#3_0,130.94,0,70222.0,70223.00,3622.00,3622.00,6,0,0,0,0,0,152,20220111 18:32,66600,68400,145,1423,16,8002,954,3622.0
205741020,501,Gillig_106,145,-862070077#1_0,215.72,0,70230.0,70231.00,30.00,30.00,35,0,0,0,0,0,501,20220111 19:30,70200,72000,145,1423,16,7802,952,30.0
205307020,143,Gillig_102,400,173777776#0_0,187.24,0,70247.0,70261.00,0.00,-13.00,2,0,0,0,0,0,143,20220111 19:27,70260,70860,400,413,14,1502,1402,13.0
205157020,154,Gillig_101,145,-861020835#3_0,130.90,0,70266.0,70267.00,66.00,66.00,25,0,0,0,0,0,154,20220111 19:25,70200,72000,145,288,10G,2802,155,66.0
205771020,120,Gillig_103,2086,862393022#0_0,101.17,0,70371.0,70373.00,4672.00,4671.00,13,2,2,0,0,0,120,20220111 18:18,65700,68400,2086,354,16,7902,953,4671.0
205462020,144,Gillig_102,413,394075887#0_0,242.54,0,70408.0,70441.00,0.00,-32.00,4,0,0,0,0,0,144,20220111 19:33,70440,71040,413,400,14,1402,1401,32.0
206318020,111,Gillig_103,1883,785729520#20_0,1.93,0,70499.0,70500.00,299.00,299.00,35,0,0,0,0,0,111,20220111 19:25,70200,73800,1883,1351,4,6302,458,299.0
206317020,111,Gillig_103,1883,785729520#20_0,1.93,0,70499.0,70500.00,299.00,299.00,35,0,0,0,0,0,111,20220111 21:25,77400,81000,1883,1351,4,6302,458,6901.0
204904020,123,Gillig_103,1351,861011659_0,111.30,0,70731.0,70737.00,4736.00,4731.00,32,0,11,0,0,0,123,20220111 13:38,49200,51300,1351,95,1,2502,152,21531.0
205413020,143,Gillig_102,413,394075887#0_0,242.54,0,70828.0,70861.00,0.00,-32.00,1,0,0,0,0,0,143,20220111 19:43,70860,71460,413,400,14,1502,1402,32.0
206316020,145,Gillig_107,1883,785729520#20_0,1.94,0,70886.0,70887.00,2186.00,2186.00,35,0,0,0,0,0,145,20220111 19:00,68700,72300,1883,1351,4,5802,453,2186.0
205177020,504,Gillig_105,217,51067064#14_0,119.02,0,71022.0,71023.00,3222.00,3222.00,31,0,0,0,0,0,504,20220111 18:46,67800,71100,217,354,10G,1102,108,3222.0
205332020,144,Gillig_102,400,173777776#0_0,187.23,0,71026.0,71041.00,0.00,-14.00,3,0,0,0,0,0,144,20220111 19:39,71040,71640,400,413,14,1402,1401,14.0
205136020,123,Gillig_103,1940,-862070077#1_0,215.71,0,71189.0,71193.00,4892.00,4889.00,21,7,0,0,0,0,123,20220111 18:25,66300,68700,1940,221,10C,2402,1519,4889.0
205065020,506,Gillig_105,145,-861020835#3_0,130.94,0,71345.0,71346.00,2345.00,2345.00,12,2,0,0,0,0,506,20220111 19:10,69000,70800,145,217,10A,5702,452,2345.0
205306020,143,Gillig_102,400,173777776#0_0,187.24,0,71447.0,71461.00,0.00,-13.00,1,0,1,0,0,0,143,20220111 20:14,71460,72060,400,413,14,1502,1402,13.0
206331020,119,Gillig_103,1883,785729520#20_0,1.96,0,71506.0,71508.00,6707.00,6706.00,31,4,0,0,0,0,119,20220111 16:06,57600,61200,1883,1351,4,6002,455,13906.0
206320020,119,Gillig_103,1883,785729520#20_0,1.96,0,71506.0,71508.00,6707.00,6706.00,31,4,0,0,0,0,119,20220111 17:58,64800,68400,1883,1351,4,6002,455,6706.0
206349020,119,Gillig_103,1883,785729520#20_0,1.96,0,71506.0,71508.00,6707.00,6706.00,31,4,0,0,0,0,119,20220111 19:59,72000,75600,1883,1351,4,6002,455,494.0
205461020,144,Gillig_102,413,394075884#0_0,100.14,0,71658.0,71662.00,21.00,18.00,3,5,3,0,0,0,144,20220111 19:56,71640,72840,413,690,14,1402,1401,18.0
205770020,146,Gillig_107,509,862393022#0_0,101.17,0,71818.0,71819.00,5218.00,5218.00,30,1,1,0,0,0,146,20220111 18:25,66600,68400,509,1555,16,2602,153,5218.0
204927020,126,Gillig_103,95,861011637#0_0,92.77,0,72019.0,72020.00,19.00,19.00,27,0,0,0,0,0,126,20220111 20:08,72000,73800,95,145,1,3002,156,19.0
205398020,143,Gillig_102,413,394075884#0_0,100.16,0,72079.0,73261.00,0.00,-1181.00,2,3,2,0,0,0,143,20220111 20:21,73260,74160,413,690,14,1502,1402,1181.0
205932020,112,Gillig_103,756,19511224#1_0,331.00,0,72248.0,72249.00,5348.00,5348.00,25,0,0,0,0,0,112,20220111 18:44,66900,68700,756,690,21,4602,352,5348.0
205764020,501,Gillig_106,509,862393022#0_0,101.15,0,72283.0,72284.00,283.00,283.00,35,0,0,0,0,0,501,20220111 20:01,72000,73500,509,1555,16,7802,952,283.0
205080020,154,Gillig_101,288,-862060574#0_0,122.07,0,72327.0,72328.00,327.00,327.00,27,0,2,0,0,0,154,20220111 20:05,72000,73800,288,1351,10A,2802,155,327.0
205176020,506,Gillig_105,217,51067064#14_0,119.00,0,72610.0,72612.00,1811.00,1810.00,24,0,4,0,0,0,506,20220111 19:35,70800,74100,217,354,10G,5702,452,1810.0
206760020,146,Gillig_107,1555,862070076#0_0,133.28,0,73556.0,73557.00,5156.00,5156.00,35,0,0,0,0,0,146,20220111 19:00,68400,70200,1555,1710,9,2602,153,5156.0
204891020,154,Gillig_101,1351,861011659_0,111.30,0,73779.0,73801.00,0.00,-21.00,30,0,10,0,0,0,154,20220111 20:25,73800,75600,1351,95,1,2802,155,21.0
205064020,126,Gillig_103,145,-861020835#3_0,130.93,0,73791.0,73801.00,0.00,-9.00,30,5,0,0,0,0,126,20220111 20:36,73800,75600,145,217,10A,3002,156,9.0
206275020,111,Gillig_103,1351,861011659_0,111.31,0,73811.0,73820.00,19.00,11.00,17,17,0,0,0,0,111,20220111 20:25,73800,77400,1351,1876,4,6302,458,11.0
206272020,145,Gillig_107,1351,861011659_0,111.31,0,73892.0,73895.00,1594.00,1592.00,28,6,0,0,0,0,145,20220111 20:00,72300,75900,1351,1876,4,5802,453,1592.0
205740020,501,Gillig_106,145,-861020835#3_0,130.94,0,74413.0,74414.00,613.00,613.00,35,0,0,0,0,0,501,20220111 20:28,73800,75600,145,1423,16,7802,952,613.0
205139020,136,Gillig_102,1940,-862070077#1_0,215.72,0,74569.0,74570.00,17569.00,17569.00,32,0,0,0,0,0,136,20220111 15:50,57000,59100,1940,221,10C,7402,905,17569.0
206303020,119,Gillig_103,1351,862527355#0_0,129.32,0,74629.0,74630.00,6229.00,6229.00,21,0,0,0,0,0,119,20220111 20:55,75600,78900,1351,1876,4,6002,455,971.0
206302020,152,Gillig_101,1351,861011659_0,111.30,0,74759.0,74761.00,4260.00,4259.00,10,4,0,0,0,0,152,20220111 21:25,77400,81000,1351,1876,4,8002,954,2641.0
206304020,152,Gillig_101,1351,861011659_0,111.30,0,74759.0,74761.00,4260.00,4259.00,10,4,0,0,0,0,152,20220111 19:30,70500,73800,1351,1876,4,8002,954,4259.0
206781020,146,Gillig_107,1710,9520016_0,78.21,0,75234.0,75235.00,5034.00,5034.00,32,0,0,0,0,0,146,20220111 19:32,70200,72600,1710,690,9,2602,153,5034.0
204926020,154,Gillig_101,95,861011637#0_0,92.77,0,75620.0,75621.00,20.00,20.00,23,0,0,0,0,0,154,20220111 20:58,75600,77400,95,145,1,2802,155,20.0
205175020,126,Gillig_103,217,51067064#14_0,119.02,0,75621.0,75622.00,21.00,21.00,35,0,0,0,0,0,126,20220111 20:56,75600,77400,217,1351,10G,3002,156,21.0
205767020,501,Gillig_106,509,862393022#0_0,101.13,0,76187.0,76188.00,587.00,587.00,35,0,0,0,0,0,501,20220111 20:59,75600,77100,509,1555,16,7802,952,587.0
205156020,154,Gillig_101,145,-861020835#3_0,130.93,0,77384.0,77401.00,0.00,-16.00,23,3,0,0,0,0,154,20220111 21:31,77400,79200,145,288,10G,2802,155,16.0
204890020,126,Gillig_103,1351,861011659_0,111.29,0,77402.0,77406.00,5.00,2.00,28,6,2,0,0,0,126,20220111 21:32,77400,79200,1351,95,1,3002,156,2.0
206315020,145,Gillig_107,1878,175816935#17_0,1077.63,0,77538.0,77539.00,1638.00,1638.00,26,0,0,0,0,0,145,20220111 21:00,75900,80400,1878,690,4,5802,453,1638.0
205152020,136,Gillig_102,2235,-861308193#6_0,10.70,0,77874.0,77875.00,18774.00,18774.00,20,0,0,0,0,0,136,20220111 16:27,59100,63300,2235,2231,10C,7402,905,18774.0
205739020,501,Gillig_106,145,-861020835#3_0,130.93,0,78236.0,78237.00,836.00,836.00,35,0,0,0,0,0,501,20220111 21:27,77400,79200,145,1423,16,7802,952,836.0
204925020,126,Gillig_103,95,861011637#0_0,92.77,0,79219.0,79220.00,19.00,19.00,30,0,0,0,0,0,126,20220111 22:07,79200,81000,95,145,1,3002,156,19.0
205079020,154,Gillig_101,288,-862060574#0_0,122.11,0,79370.0,79371.00,170.00,170.00,28,0,1,0,0,0,154,20220111 22:00,79200,81000,288,1351,10A,2802,155,170.0
205087020,154,Gillig_101,288,-51067064#14_0,119.02,0,79391.0,79392.00,191.00,191.00,27,0,1,0,0,0,154,20220111 23:59,86100,2400,288,690,10A,2802,155,6709.0
205766020,501,Gillig_106,2086,862393022#0_0,101.16,0,80050.0,80051.00,850.00,850.00,35,0,0,0,0,0,501,20220111 21:59,79200,82200,2086,354,16,7802,952,850.0
204889020,154,Gillig_101,1351,862527355#0_0,129.32,0,81039.0,81040.00,39.00,39.00,32,0,0,0,0,0,154,20220111 22:30,81000,82800,1351,95,1,2802,155,39.0
205063020,126,Gillig_103,145,-862070077#1_0,215.69,0,81040.0,81048.00,47.00,40.00,35,5,11,0,0,0,126,20220111 22:32,81000,82800,145,217,10A,3002,156,40.0
206274020,111,Gillig_103,1351,862527355#0_0,129.33,0,81097.0,81098.00,97.00,97.00,35,0,0,0,0,0,111,20220111 22:25,81000,84600,1351,1876,4,6302,458,97.0
206312020,501,Gillig_106,354,19509210_0,249.61,0,82365.0,82366.00,165.00,165.00,35,0,0,0,0,0,501,20220111 04:46,17460,21600,354,1876,4,5002,403,64905.0
205747020,501,Gillig_106,354,19509210_0,249.61,0,82365.0,82366.00,165.00,165.00,35,0,0,0,0,0,501,20220111 14:40,53160,56100,354,1423,16,7802,952,29205.0
204924020,154,Gillig_101,95,861011637#0_0,92.75,0,82818.0,82819.00,18.00,18.00,32,0,0,0,0,0,154,20220111 22:57,82800,84600,95,145,1,2802,155,18.0
205174020,126,Gillig_103,217,51067064#14_0,119.01,0,82822.0,82823.00,22.00,22.00,35,0,0,0,0,0,126,20220111 22:55,82800,84600,217,1351,10G,3002,156,22.0
204923020,126,Gillig_103,1351,861011659_0,111.31,0,84612.0,84613.00,12.00,12.00,35,0,0,0,0,0,126,20220111 23:37,84600,86100,1351,95,1,3002,156,12.0
205173020,154,Gillig_101,145,-861020835#3_0,130.94,0,84629.0,84630.00,29.00,29.00,32,0,0,0,0,0,154,20220111 23:25,84600,86100,145,288,10G,2802,155,29.0
206345020,111,Gillig_103,1878,175816935#17_0,1077.63,0,84985.0,84986.00,385.00,385.00,35,0,0,0,0,0,111,20220111 23:25,84600,2400,1878,690,4,6302,458,385.0
206346020,152,Gillig_101,1878,175816935#17_0,1077.63,0,85258.0,85259.00,4258.00,4258.00,19,0,0,0,0,0,152,20220111 22:38,81000,85200,1878,690,4,8002,954,4258.0
206347020,119,Gillig_103,1878,175816935#17_0,1077.63,0,85319.0,85320.00,6419.00,6419.00,33,0,0,0,0,0,119,20220111 21:50,78900,83100,1878,690,4,6002,455,6419.0
204959020,126,Gillig_103,95,861011637#0_0,92.77,0,86119.0,86120.00,19.00,19.00,35,0,0,0,0,0,126,20220111 23:57,86100,2400,95,690,1,3002,156,19.0
